,economy,series,2005,2006,2007,2008,2009,2010
547,ESP,SE.SEC.CUAT.PO.MA.ZS,24.5464496612549,24.7473106384277,25.2157192230225,25.4806003570557,25.5137195587158,26.2333507537842
548,ESP,SE.SEC.CUAT.PO.ZS,23.3822193145752,23.6973991394043,24.2386608123779,24.5520896911621,24.9321708679199,25.7000102996826
549,ESP,SE.SEC.CUAT.UP.FE.ZS,38.5512313842773,39.7431983947754,40.567211151123,41.3038215637207,42.0677108764648,42.9019584655762
550,ESP,SE.SEC.CUAT.UP.MA.ZS,42.336109161377,43.2331085205078,44.1678581237793,44.4367904663086,44.666389465332,45.6723594665527
551,ESP,SE.SEC.CUAT.UP.ZS,40.3894195556641,41.4418296813965,42.3230590820313,42.8323707580566,43.3348388671875,44.2518196105957
552,ESP,SE.TER.CUAT.ST.FE.ZS,22.2011203765869,22.6354808807373,23.2614498138428,23.6192798614502,24.3477001190186,25.1720294952393
553,ESP,SE.TER.CUAT.ST.MA.ZS,24.4709491729736,24.6710300445557,25.1536407470703,25.4226703643799,25.4659900665283,26.2014198303223
554,ESP,SE.TER.CUAT.ST.ZS,23.3034992218018,23.6262397766113,24.1841697692871,24.4991397857666,24.8929805755615,25.6735897064209
555,EST,SE.SEC.CUAT.UP.FE.ZS,,85.8833770751953,86.2220306396484,86.2947463989258,87.1884231567383,88.4314804077148
556,EST,SE.SEC.CUAT.UP.MA.ZS,,83.773193359375,85.0730667114258,84.1666717529297,83.9066467285156,84.1398086547852
557,EST,SE.SEC.CUAT.UP.ZS,,84.9207305908203,85.6972579956055,85.3210983276367,85.6847915649414,86.4620971679688
558,EST,SE.TER.CUAT.ST.FE.ZS,,36.7163505554199,37.1654205322266,39.0731391906738,41.6830902099609,40.9176216125488
559,EST,SE.TER.CUAT.ST.MA.ZS,,27.2798500061035,26.0960292816162,26.3541698455811,26.024450302124,25.9060001373291
560,EST,SE.TER.CUAT.ST.ZS,,32.411491394043,32.1096496582031,33.2538986206055,34.508659362793,34.0290107727051
561,ETH,SE.PRM.CUAT.FE.ZS,,,15.448579788208,,,
562,ETH,SE.PRM.CUAT.MA.ZS,,,35.7248306274414,,,
563,ETH,SE.PRM.CUAT.ZS,,,25.4124908447266,,,
564,ETH,SE.SEC.CUAT.LO.FE.ZS,,,4.63836002349854,,,
565,ETH,SE.SEC.CUAT.LO.MA.ZS,,,9.88193035125732,,,
566,ETH,SE.SEC.CUAT.LO.ZS,,,7.21508979797363,,,
567,ETH,SE.SEC.CUAT.PO.FE.ZS,,,1.37115001678467,,,
568,ETH,SE.SEC.CUAT.PO.MA.ZS,,,3.43199992179871,,,
569,ETH,SE.SEC.CUAT.PO.ZS,,,2.38386988639832,,,
570,ETH,SE.SEC.CUAT.UP.FE.ZS,,,4.52410984039307,,,
571,ETH,SE.SEC.CUAT.UP.MA.ZS,,,9.6117000579834,,,
572,ETH,SE.SEC.CUAT.UP.ZS,,,7.02418994903564,,,
573,ETH,SE.TER.CUAT.ST.FE.ZS,,,0.181119993329048,,,
574,ETH,SE.TER.CUAT.ST.MA.ZS,,,0.839330017566681,,,
575,ETH,SE.TER.CUAT.ST.ZS,,,0.504570007324219,,,
576,FIN,SE.SEC.CUAT.UP.FE.ZS,65.7537002563477,66.8227462768555,67.7945175170898,68.7592620849609,69.6968994140625,70.6095733642578
577,FIN,SE.SEC.CUAT.UP.MA.ZS,66.6784591674805,67.4635772705078,68.15576171875,68.812858581543,69.5634536743164,70.2749862670898
578,FIN,SE.SEC.CUAT.UP.ZS,66.1979904174805,67.1308517456055,67.9684066772461,68.7850875854492,69.6325378417969,70.4480590820313
579,FIN,SE.TER.CUAT.ST.FE.ZS,31.5446605682373,32.2386016845703,32.878791809082,33.7964210510254,34.3903007507324,35.0447616577148
580,FIN,SE.TER.CUAT.ST.MA.ZS,27.3732299804688,27.6708507537842,27.9248294830322,28.3521308898926,28.6239604949951,29.0145206451416
581,FIN,SE.TER.CUAT.ST.ZS,29.5404605865479,30.0424709320068,30.4944305419922,31.1726493835449,31.6091804504395,32.1338310241699
582,FJI,SE.PRM.CUAT.FE.ZS,,,82.7723693847656,,,
583,FJI,SE.PRM.CUAT.MA.ZS,,,82.8160629272461,,,
584,FJI,SE.PRM.CUAT.ZS,,,82.7947769165039,,,
585,FJI,SE.SEC.CUAT.LO.FE.ZS,,,60.9336585998535,,,
586,FJI,SE.SEC.CUAT.LO.MA.ZS,,,59.7048110961914,,,
587,FJI,SE.SEC.CUAT.LO.ZS,,,60.3034210205078,,,
588,FJI,SE.SEC.CUAT.PO.FE.ZS,,,14.5570096969604,,,
589,FJI,SE.SEC.CUAT.PO.MA.ZS,,,17.2026691436768,,,
590,FJI,SE.SEC.CUAT.PO.ZS,,,15.9138898849487,,,
591,FJI,SE.SEC.CUAT.UP.FE.ZS,,,39.5613212585449,,,
592,FJI,SE.SEC.CUAT.UP.MA.ZS,,,39.1095504760742,,,
593,FJI,SE.SEC.CUAT.UP.ZS,,,39.3296203613281,,,
594,FJI,SE.TER.CUAT.ST.FE.ZS,,,11.1794204711914,,,
595,FJI,SE.TER.CUAT.ST.MA.ZS,,,13.3816299438477,,,
596,FJI,SE.TER.CUAT.ST.ZS,,,12.3088598251343,,,
597,FRA,SE.PRM.CUAT.FE.ZS,98.4731216430664,,99.0572128295898,99.1517791748047,98.7673187255859,98.2825622558594
598,FRA,SE.PRM.CUAT.MA.ZS,98.7562408447266,,99.2830963134766,99.4218063354492,99.0256118774414,98.6080780029297
599,FRA,SE.PRM.CUAT.ZS,98.6075897216797,,99.1647415161133,99.2794494628906,98.889518737793,98.4342422485352
600,FRA,SE.SEC.CUAT.LO.FE.ZS,71.3410491943359,,74.1938400268555,75.1594619750977,75.8534469604492,76.4080581665039
601,FRA,SE.SEC.CUAT.LO.MA.ZS,78.4168472290039,,79.9518737792969,81.0508422851563,81.3189010620117,82.3419876098633
602,FRA,SE.SEC.CUAT.LO.ZS,74.7016830444336,,76.9348297119141,77.9449081420898,78.4392318725586,79.2146911621094
603,FRA,SE.SEC.CUAT.PO.FE.ZS,20.6570701599121,,22.6953907012939,23.3854293823242,24.6414909362793,24.7544593811035
604,FRA,SE.SEC.CUAT.PO.MA.ZS,20.6153907775879,,22.5296993255615,22.6458606719971,23.7182598114014,24.2590999603271
605,FRA,SE.SEC.CUAT.PO.ZS,20.637279510498,,22.6165199279785,23.0357608795166,24.2047004699707,24.5187606811523
606,FRA,SE.SEC.CUAT.UP.FE.ZS,52.8681983947754,,56.0074691772461,57.1593894958496,58.2333602905273,58.6488189697266
607,FRA,SE.SEC.CUAT.UP.MA.ZS,60.7057304382324,,63.182430267334,63.9067687988281,64.6242828369141,65.5152587890625
608,FRA,SE.SEC.CUAT.UP.ZS,56.5906105041504,,59.4229507446289,60.3495597839355,61.2569885253906,61.8969383239746
609,FRA,SE.TER.CUAT.ST.FE.ZS,20.5527801513672,,22.5678596496582,23.2584800720215,24.5274391174316,24.6566905975342
610,FRA,SE.TER.CUAT.ST.MA.ZS,20.5165691375732,,22.4645309448242,22.5898399353027,23.6656703948975,24.1836204528809
611,FRA,SE.TER.CUAT.ST.ZS,20.5355796813965,,22.518669128418,22.9423503875732,24.1197299957275,24.4320106506348
612,GBR,SE.PRM.CUAT.FE.ZS,,,,,99.693359375,99.7409515380859
613,GBR,SE.PRM.CUAT.MA.ZS,,,,,99.845703125,99.8763275146484
614,GBR,SE.PRM.CUAT.ZS,,,,,99.7685623168945,99.8078689575195
615,GBR,SE.SEC.CUAT.LO.FE.ZS,,,,,99.693359375,99.7409515380859
616,GBR,SE.SEC.CUAT.LO.MA.ZS,,,,,99.845703125,99.8763275146484
617,GBR,SE.SEC.CUAT.LO.ZS,,,,,99.7685623168945,99.8078689575195
618,GBR,SE.SEC.CUAT.PO.FE.ZS,,,,,31.4568405151367,34.0222206115723
619,GBR,SE.SEC.CUAT.PO.MA.ZS,,,,,31.6854591369629,33.5963706970215
620,GBR,SE.SEC.CUAT.PO.ZS,,,,,31.5697002410889,33.811710357666
621,GBR,SE.SEC.CUAT.UP.FE.ZS,,,,,82.6486892700195,84.5431976318359
622,GBR,SE.SEC.CUAT.UP.MA.ZS,,,,,86.7477722167969,88.351692199707
623,GBR,SE.SEC.CUAT.UP.ZS,,,,,84.6721725463867,86.4258270263672
624,GBR,SE.TER.CUAT.ST.FE.ZS,,,,,31.3353404998779,33.8840599060059
625,GBR,SE.TER.CUAT.ST.MA.ZS,,,,,31.6498508453369,33.5139312744141
626,GBR,SE.TER.CUAT.ST.ZS,,,,,31.4906005859375,33.7010917663574
627,GHA,SE.PRM.CUAT.FE.ZS,,,,,,57.0107116699219
628,GHA,SE.PRM.CUAT.MA.ZS,,,,,,73.3580474853516
629,GHA,SE.PRM.CUAT.ZS,,,,,,64.6698379516602
630,GHA,SE.SEC.CUAT.LO.FE.ZS,,,,,,45.2002182006836
631,GHA,SE.SEC.CUAT.LO.MA.ZS,,,,,,64.664306640625
632,GHA,SE.SEC.CUAT.LO.ZS,,,,,,54.3196182250977
633,GHA,SE.SEC.CUAT.PO.FE.ZS,,,,,,8.0715503692627
634,GHA,SE.SEC.CUAT.PO.MA.ZS,,,,,,15.0496997833252
635,GHA,SE.SEC.CUAT.PO.ZS,,,,,,11.3409900665283
636,GHA,SE.SEC.CUAT.UP.FE.ZS,,,,,,14.6786003112793
637,GHA,SE.SEC.CUAT.UP.MA.ZS,,,,,,27.2401103973389
638,GHA,SE.SEC.CUAT.UP.ZS,,,,,,20.5639705657959
639,GHA,SE.TER.CUAT.ST.FE.ZS,,,,,,1.71774005889893
640,GHA,SE.TER.CUAT.ST.MA.ZS,,,,,,4.73079013824463
641,GHA,SE.TER.CUAT.ST.ZS,,,,,,3.12943005561829
642,GIN,SE.SEC.CUAT.LO.FE.ZS,,,,,,5.23298978805542
643,GIN,SE.SEC.CUAT.LO.MA.ZS,,,,,,18.9374198913574
644,GIN,SE.SEC.CUAT.LO.ZS,,,,,,11.68274974823
645,GIN,SE.SEC.CUAT.PO.FE.ZS,,,,,,1.89084005355835
646,GIN,SE.SEC.CUAT.PO.MA.ZS,,,,,,8.4957103729248
647,GIN,SE.SEC.CUAT.PO.ZS,,,,,,4.99931001663208
648,GIN,SE.TER.CUAT.ST.FE.ZS,,,,,,0.66483998298645
649,GIN,SE.TER.CUAT.ST.MA.ZS,,,,,,5.21469020843506
650,GIN,SE.TER.CUAT.ST.ZS,,,,,,2.80614995956421
651,GRC,SE.PRM.CUAT.FE.ZS,89.4355392456055,89.1386184692383,90.713508605957,91.0323181152344,,91.237548828125
652,GRC,SE.PRM.CUAT.MA.ZS,94.790283203125,92.8939895629883,95.6653823852539,95.675048828125,,95.6477966308594
653,GRC,SE.PRM.CUAT.ZS,92.0291366577148,90.9572372436523,93.1176681518555,93.2871398925781,,93.3814010620117
654,GRC,SE.SEC.CUAT.LO.FE.ZS,53.8540687561035,48.5388984680176,57.2151489257813,57.7264289855957,,59.5069885253906
655,GRC,SE.SEC.CUAT.LO.MA.ZS,63.0180397033691,58.6931915283203,66.1684722900391,66.5782470703125,,66.9993515014648
656,GRC,SE.SEC.CUAT.LO.ZS,58.2926902770996,53.4563293457031,61.5620307922363,62.0254783630371,,63.1490783691406
657,GRC,SE.SEC.CUAT.PO.FE.ZS,21.8598308563232,16.2474308013916,23.8144302368164,24.3071594238281,,25.9769401550293
658,GRC,SE.SEC.CUAT.PO.MA.ZS,24.7642498016357,20.1779098510742,26.8746204376221,27.1536502838135,,27.7559700012207
659,GRC,SE.SEC.CUAT.PO.ZS,23.2665996551514,18.1508502960205,25.3001708984375,25.6896095275879,,26.841739654541
660,GRC,SE.SEC.CUAT.UP.FE.ZS,46.103889465332,40.8726615905762,49.3494606018066,49.8220100402832,,51.4205207824707
661,GRC,SE.SEC.CUAT.UP.MA.ZS,52.0495109558105,48.1902809143066,55.1623191833496,55.6789512634277,,56.032169342041
662,GRC,SE.SEC.CUAT.UP.ZS,48.9836807250977,44.4163703918457,52.171630859375,52.6665382385254,,53.662281036377
663,GRC,SE.TER.CUAT.ST.FE.ZS,21.8598308563232,16.0693607330322,17.0739803314209,17.4270992279053,,18.6593894958496
664,GRC,SE.TER.CUAT.ST.MA.ZS,24.7642498016357,19.7691593170166,21.0208606719971,21.1190891265869,,21.4857807159424
665,GRC,SE.TER.CUAT.ST.ZS,23.2665996551514,17.8610591888428,18.9902095794678,19.2201805114746,,20.0333194732666
666,GTM,SE.PRM.CUAT.FE.ZS,,26.1227207183838,,,,
667,GTM,SE.PRM.CUAT.MA.ZS,,34.2285614013672,,,,
668,GTM,SE.PRM.CUAT.ZS,,29.7705993652344,,,,
669,GTM,SE.SEC.CUAT.LO.FE.ZS,,12.6026496887207,,,,
670,GTM,SE.SEC.CUAT.LO.MA.ZS,,17.3844203948975,,,,
671,GTM,SE.SEC.CUAT.LO.ZS,,14.754599571228,,,,
672,GTM,SE.SEC.CUAT.PO.FE.ZS,,2.36174011230469,,,,
673,GTM,SE.SEC.CUAT.PO.MA.ZS,,4.68472003936768,,,,
674,GTM,SE.SEC.CUAT.PO.ZS,,3.40715003013611,,,,
675,GTM,SE.SEC.CUAT.UP.FE.ZS,,9.29496002197266,,,,
676,GTM,SE.SEC.CUAT.UP.MA.ZS,,12.1631498336792,,,,
677,GTM,SE.SEC.CUAT.UP.ZS,,10.5857400894165,,,,
678,GTM,SE.TER.CUAT.ST.FE.ZS,,2.36174011230469,,,,
679,GTM,SE.TER.CUAT.ST.MA.ZS,,4.68472003936768,,,,
680,GTM,SE.TER.CUAT.ST.ZS,,3.40715003013611,,,,
681,HKG,SE.PRM.CUAT.FE.ZS,,89.9091567993164,,90.7491912841797,91.1951522827148,91.2860336303711
682,HKG,SE.PRM.CUAT.MA.ZS,,96.6936798095703,,96.916862487793,96.9323272705078,96.6154174804688
683,HKG,SE.PRM.CUAT.ZS,,93.0792922973633,,93.5975494384766,93.8437271118164,93.7161026000977
684,HKG,SE.SEC.CUAT.LO.FE.ZS,,67.4014663696289,,68.7223968505859,69.7459564208984,70.7860794067383
685,HKG,SE.SEC.CUAT.LO.MA.ZS,,75.6034088134766,,76.3725280761719,77.0282821655273,77.7531127929688
686,HKG,SE.SEC.CUAT.LO.ZS,,71.2339019775391,,72.2553863525391,73.1078567504883,73.9628677368164
687,HKG,SE.SEC.CUAT.PO.FE.ZS,,19.733190536499,,20.3006992340088,20.2764091491699,20.5526103973389
688,HKG,SE.SEC.CUAT.PO.MA.ZS,,24.4139194488525,,25.1796703338623,25.8374004364014,25.9037399291992
689,HKG,SE.SEC.CUAT.PO.ZS,,21.9202995300293,,22.5539093017578,22.8436603546143,22.9925899505615
690,HKG,SE.SEC.CUAT.UP.FE.ZS,,52.2823181152344,,53.4722518920898,54.1967391967773,55.3944511413574
691,HKG,SE.SEC.CUAT.UP.MA.ZS,,56.2031517028809,,57.4016609191895,58.0415802001953,59.0415992736816
692,HKG,SE.SEC.CUAT.UP.ZS,,54.1143608093262,,55.2869300842285,55.9717102050781,57.0574493408203
693,HKG,SE.TER.CUAT.ST.FE.ZS,,13.3176202774048,,13.8087100982666,14.2212800979614,15.2160902023315
694,HKG,SE.TER.CUAT.ST.MA.ZS,,17.3592796325684,,17.9332294464111,18.8983306884766,19.5911693572998
695,HKG,SE.TER.CUAT.ST.ZS,,15.2061195373535,,15.7135000228882,16.3804492950439,17.2110195159912
696,HND,SE.PRM.CUAT.FE.ZS,,,46.142261505127,,,
697,HND,SE.PRM.CUAT.MA.ZS,,,45.164981842041,,,
698,HND,SE.PRM.CUAT.ZS,,,45.6967391967773,,,
699,HND,SE.SEC.CUAT.LO.FE.ZS,,,20.7821006774902,,,
700,HND,SE.SEC.CUAT.LO.MA.ZS,,,18.9206695556641,,,
701,HND,SE.SEC.CUAT.LO.ZS,,,19.9335193634033,,,
702,HND,SE.SEC.CUAT.PO.FE.ZS,,,7.01957988739014,,,
703,HND,SE.SEC.CUAT.PO.MA.ZS,,,7.77154016494751,,,
704,HND,SE.SEC.CUAT.PO.ZS,,,7.362380027771,,,
705,HND,SE.SEC.CUAT.UP.FE.ZS,,,16.952579498291,,,
706,HND,SE.SEC.CUAT.UP.MA.ZS,,,15.1015501022339,,,
707,HND,SE.SEC.CUAT.UP.ZS,,,16.1087398529053,,,
708,HND,SE.TER.CUAT.BA.FE.ZS,,,3.70516991615295,,,
709,HND,SE.TER.CUAT.BA.MA.ZS,,,4.86182022094727,,,
710,HND,SE.TER.CUAT.BA.ZS,,,4.23246002197266,,,
711,HND,SE.TER.CUAT.ST.FE.ZS,,,7.01957988739014,,,
712,HND,SE.TER.CUAT.ST.MA.ZS,,,7.77154016494751,,,
713,HND,SE.TER.CUAT.ST.ZS,,,7.362380027771,,,
714,HUN,SE.PRM.CUAT.FE.ZS,98.8287734985352,,,,,
715,HUN,SE.PRM.CUAT.MA.ZS,99.1535491943359,,,,,
716,HUN,SE.PRM.CUAT.ZS,98.9780807495117,,,,,
717,HUN,SE.SEC.CUAT.LO.FE.ZS,88.0102920532227,,,,97.0151977539063,97.3893280029297
718,HUN,SE.SEC.CUAT.LO.MA.ZS,94.1225204467773,,,,98.3528289794922,98.5293731689453
719,HUN,SE.SEC.CUAT.LO.ZS,90.8201599121094,,,,97.6494979858398,97.9304733276367
720,HUN,SE.SEC.CUAT.PO.FE.ZS,15.4670896530151,,,,19.9431991577148,20.3139991760254
721,HUN,SE.SEC.CUAT.PO.MA.ZS,17.1368503570557,,,,17.4017601013184,17.5320205688477
722,HUN,SE.SEC.CUAT.PO.ZS,16.2346992492676,,,,18.7380695343018,18.9934902191162
723,HUN,SE.SEC.CUAT.UP.FE.ZS,57.3790817260742,,,,70.5477676391602,71.7456588745117
724,HUN,SE.SEC.CUAT.UP.MA.ZS,70.8077774047852,,,,78.9625473022461,80.0576934814453
725,HUN,SE.SEC.CUAT.UP.ZS,63.5524215698242,,,,74.5380096435547,75.6911087036133
726,HUN,SE.TER.CUAT.ST.FE.ZS,14.2742500305176,,,,19.9431991577148,20.3139991760254
727,HUN,SE.TER.CUAT.ST.MA.ZS,15.1846103668213,,,,17.4017601013184,17.5320205688477
728,HUN,SE.TER.CUAT.ST.ZS,14.6927499771118,,,,18.7380695343018,18.9934902191162
729,IDN,SE.PRM.CUAT.FE.ZS,,74.0626220703125,66.1956100463867,67.371696472168,67.9933319091797,
730,IDN,SE.PRM.CUAT.MA.ZS,,83.5319290161133,77.4283599853516,76.5834197998047,78.0875701904297,
731,IDN,SE.PRM.CUAT.ZS,,80.1965789794922,71.6986236572266,71.8789367675781,72.8547897338867,
732,IDN,SE.SEC.CUAT.LO.FE.ZS,,36.5008010864258,34.9422988891602,36.2062797546387,37.4224014282227,
733,IDN,SE.SEC.CUAT.LO.MA.ZS,,46.9608688354492,46.0391998291016,46.8176002502441,47.5304908752441,
734,IDN,SE.SEC.CUAT.LO.ZS,,43.2765502929688,40.3787612915039,41.3983383178711,42.2905387878418,
735,IDN,SE.SEC.CUAT.PO.FE.ZS,,7.90011978149414,6.25872993469238,6.05123996734619,6.90687990188599,
736,IDN,SE.SEC.CUAT.PO.MA.ZS,,6.43275022506714,7.99044990539551,7.27369022369385,8.14274024963379,
737,IDN,SE.SEC.CUAT.PO.ZS,,6.94960021972656,7.10711002349854,6.64938020706177,7.50207996368408,
738,IDN,SE.SEC.CUAT.UP.FE.ZS,,22.7525405883789,21.6880493164063,22.3894805908203,23.8369998931885,
739,IDN,SE.SEC.CUAT.UP.MA.ZS,,28.3961391448975,30.5056800842285,30.1783199310303,32.158519744873,
740,IDN,SE.SEC.CUAT.UP.ZS,,26.4083099365234,26.007869720459,26.2005100250244,27.8447093963623,
741,IDN,SE.TER.CUAT.ST.FE.ZS,,7.90011978149414,3.50447010993958,3.56750988960266,6.90687990188599,
742,IDN,SE.TER.CUAT.ST.MA.ZS,,6.43275022506714,5.53344011306763,5.10541009902954,8.14274024963379,
743,IDN,SE.TER.CUAT.ST.ZS,,6.94960021972656,4.49847984313965,4.31999015808105,7.50207996368408,
744,IRL,SE.SEC.CUAT.LO.FE.ZS,,,77.662727355957,,,81.5875930786133
745,IRL,SE.SEC.CUAT.LO.MA.ZS,,,71.2417984008789,,,80.5259399414063
746,IRL,SE.SEC.CUAT.LO.ZS,,,77.0306167602539,,,81.0681991577148
747,IRL,SE.SEC.CUAT.PO.FE.ZS,,,39.3173484802246,,,45.5285606384277
748,IRL,SE.SEC.CUAT.PO.MA.ZS,,,29.986759185791,,,42.9250183105469
749,IRL,SE.SEC.CUAT.PO.ZS,,,38.2445487976074,,,44.2548294067383
750,IRL,SE.SEC.CUAT.UP.FE.ZS,,,62.4668197631836,,,68.2999877929688
751,IRL,SE.SEC.CUAT.UP.MA.ZS,,,50.132640838623,,,64.7954635620117
752,IRL,SE.SEC.CUAT.UP.ZS,,,60.5434913635254,,,66.5854721069336
753,IRL,SE.TER.CUAT.ST.FE.ZS,,,30.0370197296143,,,35.275520324707
754,IRL,SE.TER.CUAT.ST.MA.ZS,,,19.1200199127197,,,30.8719902038574
755,IRL,SE.TER.CUAT.ST.ZS,,,28.5621490478516,,,33.1211700439453
756,IRN,SE.SEC.CUAT.LO.FE.ZS,,63.8131790161133,,56.7299118041992,,59.960880279541
757,IRN,SE.SEC.CUAT.LO.MA.ZS,,71.2951736450195,,62.9663391113281,,64.655403137207
758,IRN,SE.SEC.CUAT.LO.ZS,,67.9420394897461,,60.1289215087891,,62.4884185791016
759,IRN,SE.SEC.CUAT.PO.FE.ZS,,15.2126398086548,,14.281439781189,,17.5090293884277
760,IRN,SE.SEC.CUAT.PO.MA.ZS,,18.031810760498,,17.0061206817627,,19.4055805206299
761,IRN,SE.SEC.CUAT.PO.ZS,,16.7683696746826,,15.7664604187012,,18.5301399230957
762,IRN,SE.SEC.CUAT.UP.FE.ZS,,40.6709594726563,,37.873851776123,,42.2007102966309
763,IRN,SE.SEC.CUAT.UP.MA.ZS,,45.5323295593262,,40.1871795654297,,42.7298316955566
764,IRN,SE.SEC.CUAT.UP.ZS,,43.3536605834961,,39.1346702575684,,42.4855918884277
765,IRN,SE.TER.CUAT.ST.FE.ZS,,14.4742803573608,,14.281439781189,,17.5090293884277
766,IRN,SE.TER.CUAT.ST.MA.ZS,,17.554370880127,,17.0061206817627,,19.4055805206299
767,IRN,SE.TER.CUAT.ST.ZS,,16.1739902496338,,15.7664604187012,,18.5301399230957
768,ISL,SE.SEC.CUAT.LO.FE.ZS,95.0966110229492,,,,,
769,ISL,SE.SEC.CUAT.LO.MA.ZS,96.5850296020508,,,,,
770,ISL,SE.SEC.CUAT.LO.ZS,95.8437881469727,,,,,
771,ISL,SE.SEC.CUAT.PO.FE.ZS,31.8586101531982,,,,,
772,ISL,SE.SEC.CUAT.PO.MA.ZS,30.154670715332,,,,,
773,ISL,SE.SEC.CUAT.PO.ZS,31.0032405853271,,,,,
774,ISL,SE.SEC.CUAT.UP.FE.ZS,54.8357086181641,,,,,
775,ISL,SE.SEC.CUAT.UP.MA.ZS,66.5998916625977,,,,,
776,ISL,SE.SEC.CUAT.UP.ZS,60.7412605285645,,,,,
777,ISL,SE.TER.CUAT.ST.FE.ZS,31.206750869751,,,,,
778,ISL,SE.TER.CUAT.ST.MA.ZS,26.6601505279541,,,,,
779,ISL,SE.TER.CUAT.ST.ZS,28.9243793487549,,,,,
780,ISR,SE.PRM.CUAT.FE.ZS,,91.0505218505859,93.2694091796875,,93.1659164428711,93.0851821899414
781,ISR,SE.PRM.CUAT.MA.ZS,,94.6835403442383,96.13720703125,,96.1674270629883,96.2110214233398
782,ISR,SE.PRM.CUAT.ZS,,92.787956237793,94.6483383178711,,94.6103820800781,94.5919494628906
783,ISR,SE.SEC.CUAT.LO.FE.ZS,,75.245231628418,82.9994277954102,,83.494140625,83.5205764770508
784,ISR,SE.SEC.CUAT.LO.MA.ZS,,75.4545516967773,85.8261184692383,,86.2444229125977,86.8179931640625
785,ISR,SE.SEC.CUAT.LO.ZS,,75.345329284668,84.3585891723633,,84.8177032470703,85.1100463867188
786,ISR,SE.SEC.CUAT.PO.FE.ZS,,42.5429801940918,43.8132019042969,,45.2801818847656,45.8243103027344
787,ISR,SE.SEC.CUAT.PO.MA.ZS,,39.464900970459,39.6013603210449,,40.1291618347168,40.4851417541504
788,ISR,SE.SEC.CUAT.PO.ZS,,41.0709381103516,41.7880096435547,,42.8012809753418,43.2506294250488
789,ISR,SE.SEC.CUAT.UP.FE.ZS,,,77.0463714599609,,77.7120590209961,77.7608032226563
790,ISR,SE.SEC.CUAT.UP.MA.ZS,,,76.4575576782227,,76.9419097900391,77.4065399169922
791,ISR,SE.SEC.CUAT.UP.ZS,,,76.7632522583008,,77.3414306640625,77.5900268554688
792,ISR,SE.TER.CUAT.ST.FE.ZS,,42.5429801940918,43.8132019042969,,45.2801818847656,45.8243103027344
793,ISR,SE.TER.CUAT.ST.MA.ZS,,39.464900970459,39.6013603210449,,40.1291618347168,40.4851417541504
794,ISR,SE.TER.CUAT.ST.ZS,,41.0709381103516,41.7880096435547,,42.8012809753418,43.2506294250488
795,ITA,SE.PRM.CUAT.FE.ZS,89.6761932373047,90.081169128418,90.2476196289063,90.7640914916992,91.2734375,91.61376953125
796,ITA,SE.PRM.CUAT.MA.ZS,95.0474624633789,95.2717666625977,95.4199676513672,95.6572189331055,95.7640762329102,95.9849014282227
797,ITA,SE.PRM.CUAT.ZS,92.2394104003906,92.5596771240234,92.7186813354492,93.1019134521484,93.4180908203125,93.6998672485352
798,ITA,SE.SEC.CUAT.LO.FE.ZS,63.4613800048828,64.7704772949219,65.8625564575195,66.9809112548828,68.0265808105469,69.1159820556641
799,ITA,SE.SEC.CUAT.LO.MA.ZS,74.5623397827148,75.6683807373047,76.3568420410156,77.2967071533203,78.1260070800781,78.9851684570313
800,ITA,SE.SEC.CUAT.LO.ZS,68.7590026855469,69.9742279052734,70.8761367797852,71.9095611572266,72.8498764038086,73.8259963989258
801,ITA,SE.SEC.CUAT.PO.FE.ZS,10.8360004425049,11.5230598449707,12.207480430603,12.9763698577881,13.0052099227905,13.2750396728516
802,ITA,SE.SEC.CUAT.PO.MA.ZS,10.978289604187,11.3024396896362,11.6511001586914,12.0967998504639,12.0503702163696,12.2433004379272
803,ITA,SE.SEC.CUAT.PO.ZS,10.9038896560669,11.4177103042603,11.9416704177856,12.5561304092407,12.5491895675659,12.7826499938965
804,ITA,SE.SEC.CUAT.UP.FE.ZS,38.6766014099121,39.6553916931152,41.6584815979004,42.7378005981445,43.2603988647461,44.104419708252
805,ITA,SE.SEC.CUAT.UP.MA.ZS,42.4920196533203,43.3208808898926,44.6541595458984,45.3787002563477,46.3311882019043,47.0301094055176
806,ITA,SE.SEC.CUAT.UP.ZS,40.4973793029785,41.4056587219238,43.0896492004395,43.9995613098145,44.7269515991211,45.5006904602051
807,ITA,SE.TER.CUAT.ST.FE.ZS,9.87814998626709,10.5259799957275,11.2174396514893,11.9547300338745,12.1757202148438,12.472149848938
808,ITA,SE.TER.CUAT.ST.MA.ZS,10.2633199691772,10.6048898696899,10.9819297790527,11.4477996826172,11.5133600234985,11.7644395828247
809,ITA,SE.TER.CUAT.ST.ZS,10.0619497299194,10.5636596679688,11.1049299240112,11.7125301361084,11.8593902587891,12.1344003677368
810,JOR,SE.PRM.CUAT.FE.ZS,,,,79.1980590820313,,79.6539306640625
811,JOR,SE.PRM.CUAT.MA.ZS,,,,89.7467727661133,,90.2879486083984
812,JOR,SE.PRM.CUAT.ZS,,,,84.4503402709961,,85.1488800048828
813,JOR,SE.SEC.CUAT.LO.FE.ZS,,,,68.9361114501953,,69.4522705078125
814,JOR,SE.SEC.CUAT.LO.MA.ZS,,,,77.7447204589844,,78.4684295654297
